,map_id,model,prompt_id,avg_model_score,max_model_score,std_model_score,n_model_runs,map_size,abstractability,instruction,necessary_context,background_context,representation_key,output,avg_gain,avg_rel_gain,avg_gain_diff,n_plan_runs
432,map_5x5_985e892d1d,deepseek-r1:8b,0,0.22813437738875203,0.4,0.06498644747302645,20,5,perfect abstraction,role1,necessary-domain2,domain2,text,out2,-0.019339210192362417,0.24928241378226793,0.042056251970075384,42
433,map_5x5_985e892d1d,deepseek-r1:8b,1,0.26789573944231165,0.5,0.07485478991128046,20,5,perfect abstraction,role1,necessary-domain2,domain2,json,out2,-0.0187703415018225,-1.526610879813815,0.04134683231985753,42
434,map_5x5_985e892d1d,deepseek-r1:8b,2,0.23832410624375208,0.5,0.0808680073485021,20,5,perfect abstraction,role1,necessary-domain1,test3,text,out1,0.04234839561912749,inf,-0.018429945586692722,42
435,map_5x5_985e892d1d,deepseek-r1:8b,3,0.1988920031289352,0.2542372881355932,0.031235222911852913,20,5,perfect abstraction,role1,necessary-domain1,test3,json,out1,-0.01942199592552483,-1.6065448413768333,0.04201416329495485,42
436,map_5x5_985e892d1d,deepseek-r1:8b,4,0.2153548827604078,0.3428571428571428,0.05512449906034785,20,5,perfect abstraction,relation1,necessary-domain2,test3,text,out2,-0.01845033348789286,-0.6349655950903147,0.04154446222952429,42
437,map_5x5_985e892d1d,deepseek-r1:8b,5,0.20117928449579398,0.3333333333333333,0.04237388245207508,20,5,perfect abstraction,relation1,necessary-domain2,test3,json,out2,-0.01868532388219753,-0.9919599660601085,0.04224914235018544,42
438,map_5x5_985e892d1d,deepseek-r1:8b,6,0.19727875492119157,0.3076923076923077,0.044633993823464176,20,5,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-0.02002543845110464,-5.502098370949907,0.04079018138230789,42
439,map_5x5_985e892d1d,deepseek-r1:8b,7,0.21637044188688628,0.36363636363636365,0.06605562602036842,20,5,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,-0.0197731408878924,-1.130687403190576,0.04157459734687724,42
440,map_5x5_985e892d1d,deepseek-r1:8b,8,0.21325476580146124,0.4444444444444444,0.06743170194687814,20,5,perfect abstraction,role3,necessary-domain1,domain3,text,out2,-0.020004554544649375,-1.1807652311144774,0.04251957871374626,42
441,map_5x5_985e892d1d,deepseek-r1:8b,9,0.25625931033376753,0.4,0.05962326733782364,20,5,perfect abstraction,role3,necessary-domain1,domain3,json,out2,-0.019512904797281485,-1.6206577657564307,0.04041820465808819,42
442,map_5x5_985e892d1d,deepseek-r1:8b,10,0.23738004094534362,0.4444444444444444,0.0728340620437289,60,5,perfect abstraction,gpt1,domain2,test1,text,out4,-0.018624903420134144,-0.1798896979373452,0.040185888102130245,42
443,map_5x5_985e892d1d,deepseek-r1:8b,11,0.2126494975053291,0.3333333333333333,0.041428082660305864,60,5,perfect abstraction,gpt1,domain2,test1,json,out4,-0.0204274666451272,2.0484932316383766,0.04278940404691389,42
444,map_5x5_985e892d1d,llama3.1:70b,0,0.22557729425899709,0.3333333333333333,0.049533372078789134,20,5,perfect abstraction,role1,necessary-domain2,domain2,text,out2,-0.027581613260720415,-60.38738842494324,0.059185069859737385,56
445,map_5x5_985e892d1d,llama3.1:70b,1,0.2109808936109176,0.2857142857142857,0.035079947017662434,20,5,perfect abstraction,role1,necessary-domain2,domain2,json,out2,-0.027351559833401682,-inf,0.06035524451306883,56
446,map_5x5_985e892d1d,llama3.1:70b,2,0.251098530560787,0.4,0.05812359045526731,20,5,perfect abstraction,role1,necessary-domain1,test3,text,out1,0.010774703854251466,0.4006294100712102,0.02118596728891135,56
447,map_5x5_985e892d1d,llama3.1:70b,3,0.27171356421356424,0.5,0.0702748738956489,20,5,perfect abstraction,role1,necessary-domain1,test3,json,out1,0.01249666051318248,2.1893933073088574,0.019501768792314193,56
448,map_5x5_985e892d1d,llama3.1:70b,4,0.24265957477886949,0.4,0.05111334819680422,20,5,perfect abstraction,relation1,necessary-domain2,test3,text,out2,-0.027836336766680035,-1.220386245921641,0.060418906600347544,56
449,map_5x5_985e892d1d,llama3.1:70b,5,0.23187590187590187,0.3333333333333333,0.04170618153335552,20,5,perfect abstraction,relation1,necessary-domain2,test3,json,out2,-0.027545765932826722,-0.7502497141456265,0.05956670700084591,56
450,map_5x5_985e892d1d,llama3.1:70b,6,0.20985281083123616,0.25,0.023511522956733075,20,5,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,0.01196184956069504,0.8695223083047107,0.022328052066621324,56
451,map_5x5_985e892d1d,llama3.1:70b,7,0.2093587950101549,0.2857142857142857,0.028120301913138326,20,5,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,-0.02753927641326468,-0.2740137597212594,0.060011467287937756,56
452,map_5x5_985e892d1d,llama3.1:70b,8,0.2725251502883082,0.5,0.08261932649063358,20,5,perfect abstraction,role3,necessary-domain1,domain3,text,out2,-0.028254540222031686,-0.7871717896377507,0.058271822679255646,56
453,map_5x5_985e892d1d,llama3.1:70b,9,0.21327422940770605,0.26666666666666666,0.0287470662736803,20,5,perfect abstraction,role3,necessary-domain1,domain3,json,out2,-0.027588788011953896,-1.2608728803817815,0.05962924475293779,56
454,map_5x5_985e892d1d,llama3.1:70b,10,0.21098101964402718,0.2857142857142857,0.03267792621891221,60,5,perfect abstraction,gpt1,domain2,test1,text,out4,-0.027231274724361394,0.2207107824699639,0.06077340341394851,56
455,map_5x5_985e892d1d,llama3.1:70b,11,0.224039741472872,0.2857142857142857,0.030551393581536124,60,5,perfect abstraction,gpt1,domain2,test1,json,out4,-0.027948289236852056,-1.5240595225644198,0.06075399782331213,56
456,map_5x5_985e892d1d,llama3.1:8b,0,0.21558829592443035,0.22857142857142856,0.012586190697860223,20,5,perfect abstraction,role1,necessary-domain2,domain2,text,out2,-0.021595370459651146,-1.2504284117991862,0.04250415677825605,42
457,map_5x5_985e892d1d,llama3.1:8b,1,0.2200412271176929,0.3333333333333333,0.038287314280089316,20,5,perfect abstraction,role1,necessary-domain2,domain2,json,out2,-0.020363270526840515,-1.411590967329316,0.0418544067678943,42
458,map_5x5_985e892d1d,llama3.1:8b,2,0.24559592239174863,0.5,0.06774069569186779,20,5,perfect abstraction,role1,necessary-domain1,test3,text,out1,-0.0066051525185032356,4.551644470549356,0.02948230635552179,42
459,map_5x5_985e892d1d,llama3.1:8b,3,0.2665751893707501,0.5,0.09730941821676795,20,5,perfect abstraction,role1,necessary-domain1,test3,json,out1,-0.027756488129851316,-0.9520221667956671,0.060814848746217384,56
460,map_5x5_985e892d1d,llama3.1:8b,4,0.24787390045990673,0.5,0.07732924596514973,20,5,perfect abstraction,relation1,necessary-domain2,test3,text,out2,-0.019353543765961132,-1.1044205487352767,0.04258003967385439,42
461,map_5x5_985e892d1d,llama3.1:8b,5,0.3305662867371728,0.5714285714285714,0.11041390920252056,20,5,perfect abstraction,relation1,necessary-domain2,test3,json,out2,-0.018898350158854087,-2.6094002306063353,0.04092203567661931,42
462,map_5x5_985e892d1d,llama3.1:8b,6,0.22236761527398463,0.25925925925925924,0.0177370660152131,20,5,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-0.02079731748927202,-11.756444728042124,0.04290968244510979,42
463,map_5x5_985e892d1d,llama3.1:8b,7,0.2697960324606509,0.5,0.10388974508113635,20,5,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,-0.01886360790757901,-1.3271927586987615,0.040135795256448115,42
464,map_5x5_985e892d1d,llama3.1:8b,8,0.25254106276068217,0.5,0.07630625968583887,20,5,perfect abstraction,role3,necessary-domain1,domain3,text,out2,-0.018803603173721352,-1.2497917617388359,0.043100623225881894,42
465,map_5x5_985e892d1d,llama3.1:8b,9,0.21713104715688908,0.35714285714285715,0.04810370600502195,20,5,perfect abstraction,role3,necessary-domain1,domain3,json,out2,-0.020536466444295506,-1.1287907605389402,0.04322658687356914,42
466,map_5x5_985e892d1d,llama3.1:8b,10,0.25352035122642885,0.4,0.060812287299630605,60,5,perfect abstraction,gpt1,domain2,test1,text,out4,0.026591882166408357,0.5843230375996971,-0.002731426294360833,42
467,map_5x5_985e892d1d,llama3.1:8b,11,0.22859946308657583,0.5,0.07174781778170279,60,5,perfect abstraction,gpt1,domain2,test1,json,out4,-0.016075678479576878,-0.8001011798128934,0.04109461174597817,42
468,map_5x5_985e892d1d,llama3.3:70b,0,0.23364254792826222,0.26666666666666666,0.021227341616747823,20,5,perfect abstraction,role1,necessary-domain2,domain2,text,out2,-0.02768246474720178,-0.5474497864059884,0.05881208401173348,56
469,map_5x5_985e892d1d,llama3.3:70b,1,0.22434068817185698,0.3076923076923077,0.029046950037129305,20,5,perfect abstraction,role1,necessary-domain2,domain2,json,out2,0.010638655158025876,0.2468428198284037,0.024865280565406593,56
470,map_5x5_985e892d1d,llama3.3:70b,2,0.22452669552669552,0.3333333333333333,0.04501543664461373,20,5,perfect abstraction,role1,necessary-domain1,test3,text,out1,-0.021797500476241124,-0.30765778808915695,0.05257486064341806,56
471,map_5x5_985e892d1d,llama3.3:70b,3,0.2084476708230861,0.2857142857142857,0.04019267532588603,20,5,perfect abstraction,role1,necessary-domain1,test3,json,out1,-0.02823490978529051,-1.2763131548119226,0.06048887209345893,56
472,map_5x5_985e892d1d,llama3.3:70b,4,0.18825059584610146,0.2222222222222222,0.016336188163879873,20,5,perfect abstraction,relation1,necessary-domain2,test3,text,out2,-0.026497622251155786,-0.6717757660190216,0.05939612017146174,56
473,map_5x5_985e892d1d,llama3.3:70b,5,0.2058976746767444,0.2857142857142857,0.03406132285250575,20,5,perfect abstraction,relation1,necessary-domain2,test3,json,out2,0.01065669817583903,-2.5769445861518183,0.021085104656716182,56
474,map_5x5_985e892d1d,llama3.3:70b,6,0.20108444824445254,0.3333333333333333,0.04659975081156356,20,5,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-0.021085443099339803,-0.22744250694197427,0.05419200422508376,56
475,map_5x5_985e892d1d,llama3.3:70b,7,0.16361888677475298,0.2,0.012883191697092131,20,5,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,-0.025870135678421835,-0.9332718632483804,0.060147993195624534,56
476,map_5x5_985e892d1d,llama3.3:70b,8,0.20408163265306117,0.2040816326530612,0.0,20,5,perfect abstraction,role3,necessary-domain1,domain3,text,out2,-0.027260950402844465,-0.6278387062122589,0.060433032072725705,56
477,map_5x5_985e892d1d,llama3.3:70b,9,0.21853173435399348,0.2857142857142857,0.03862172577948246,20,5,perfect abstraction,role3,necessary-domain1,domain3,json,out2,-0.02832357054842366,-0.92155108407774,0.05985667202266904,56
478,map_5x5_985e892d1d,llama3.3:70b,10,0.19653102132026337,0.25,0.018635249621697138,60,5,perfect abstraction,gpt1,domain2,test1,text,out4,-0.027196528290708812,-1.0200202560278522,0.05986821454373139,56
479,map_5x5_985e892d1d,llama3.3:70b,11,0.20738091643050444,0.2857142857142857,0.026332174569808943,60,5,perfect abstraction,gpt1,domain2,test1,json,out4,0.011266027399826618,0.6117854883051326,0.02085667042150385,56
480,map_5x5_eb9bf2f286,deepseek-r1:14b,0,0.12937488721005325,0.2,0.02984315969105627,20,5,no abstraction,role1,necessary-domain2,domain2,text,out2,0.017326285966805056,1.2121620799842414,0.0021445842708150546,56
481,map_5x5_eb9bf2f286,deepseek-r1:14b,1,0.12865400926602838,0.23529411764705882,0.03031164356645436,20,5,no abstraction,role1,necessary-domain2,domain2,json,out2,-0.01167218179575034,inf,0.028573720646756028,56
482,map_5x5_eb9bf2f286,deepseek-r1:14b,2,0.125260090416704,0.16666666666666666,0.01509875199001232,20,5,no abstraction,role1,necessary-domain1,test3,text,out1,0.019359461124099437,1.2820525971522392,0.00023421131961402298,56
483,map_5x5_eb9bf2f286,deepseek-r1:14b,3,0.19030088742566106,1.0,0.1942030757715072,20,5,no abstraction,role1,necessary-domain1,test3,json,out1,0.019153240502235436,inf,-0.0023543776518532185,56
484,map_5x5_eb9bf2f286,deepseek-r1:14b,4,0.17462674709675424,1.0,0.1956672752839955,20,5,no abstraction,relation1,necessary-domain2,test3,text,out2,0.019137611504466776,-inf,-0.00016073545884518893,56
485,map_5x5_eb9bf2f286,deepseek-r1:14b,5,0.16355422772140812,0.5,0.09303901773067606,20,5,no abstraction,relation1,necessary-domain2,test3,json,out2,0.019619438249085627,-inf,-0.0004844527656123801,56
486,map_5x5_eb9bf2f286,deepseek-r1:14b,6,0.12151401076669033,0.15151515151515152,0.016261148600603608,20,5,no abstraction,relation2,necessary-domain2,performance3,text,out2,-0.014649228038532346,-1.970341151925677,0.03323430076951067,56
487,map_5x5_eb9bf2f286,deepseek-r1:14b,7,0.135500145711633,0.2222222222222222,0.037142524136917605,20,5,no abstraction,relation2,necessary-domain2,performance3,json,out2,-0.014060458636709574,-0.718399155606326,0.03373108371382664,56
488,map_5x5_eb9bf2f286,deepseek-r1:14b,8,0.11784070866734278,0.16541353383458646,0.013988296420665198,20,5,no abstraction,role3,necessary-domain1,domain3,text,out2,-0.014132510891982445,-0.854247201004316,0.035732731129087106,56
489,map_5x5_eb9bf2f286,deepseek-r1:14b,9,0.1438804864032786,0.3333333333333333,0.055353836380192034,20,5,no abstraction,role3,necessary-domain1,domain3,json,out2,0.020359016765086436,-0.8029414896847055,-0.0006508516094514385,56
490,map_5x5_eb9bf2f286,deepseek-r1:14b,10,0.12750854188232902,0.19354838709677422,0.02144188096848093,60,5,no abstraction,gpt1,domain2,test1,text,out4,0.04927248508625087,inf,-0.03104256019173634,56
491,map_5x5_eb9bf2f286,deepseek-r1:14b,11,0.20408753684531417,1.0,0.18758664638887726,60,5,no abstraction,gpt1,domain2,test1,json,out4,0.018882802127017866,inf,-0.0003888287838725837,56
492,map_5x5_eb9bf2f286,deepseek-r1:32b,0,0.13036613537725114,0.2142857142857143,0.027897864643019712,20,5,no abstraction,role1,necessary-domain2,domain2,text,out2,-0.013530760313428541,-0.38060605279919413,0.03175212768571712,56
493,map_5x5_eb9bf2f286,deepseek-r1:32b,1,0.14750009830572908,0.25,0.04057023070494676,20,5,no abstraction,role1,necessary-domain2,domain2,json,out2,0.02604678356399139,inf,-0.006875883998970183,56
494,map_5x5_eb9bf2f286,deepseek-r1:32b,2,0.1606701549012433,0.3333333333333333,0.04979320229663691,20,5,no abstraction,role1,necessary-domain1,test3,text,out1,0.018317705568458357,1.6120431883445288,-0.0019054717836635496,56
495,map_5x5_eb9bf2f286,deepseek-r1:32b,3,0.1488131773042214,0.3333333333333333,0.05828777223120921,20,5,no abstraction,role1,necessary-domain1,test3,json,out1,0.019956845607431172,1.0719364681228762,0.0012909552969393235,56
496,map_5x5_eb9bf2f286,deepseek-r1:32b,4,0.14214599616727588,0.2857142857142857,0.043342425694839766,20,5,no abstraction,relation1,necessary-domain2,test3,text,out2,0.018811989110850143,0.745351148603361,-0.0008551865479066196,56
497,map_5x5_eb9bf2f286,deepseek-r1:32b,5,0.16342238801932568,0.5,0.08758260834611781,20,5,no abstraction,relation1,necessary-domain2,test3,json,out2,0.017843577473291333,1.1811453056638344,0.0011013319840033878,56
498,map_5x5_eb9bf2f286,deepseek-r1:32b,6,0.13439242816134556,0.2857142857142857,0.03803728384670804,20,5,no abstraction,relation2,necessary-domain2,performance3,text,out2,-0.01368727898491276,-0.44299937428628794,0.033160419118191474,56
499,map_5x5_eb9bf2f286,deepseek-r1:32b,7,0.12674680402492428,0.23529411764705882,0.03014503521181672,20,5,no abstraction,relation2,necessary-domain2,performance3,json,out2,0.026223885761130415,inf,-0.007346279028625709,56
500,map_5x5_eb9bf2f286,deepseek-r1:32b,8,0.13188522636673206,0.2857142857142857,0.041397568969220935,20,5,no abstraction,role3,necessary-domain1,domain3,text,out2,0.02682107358106545,inf,-0.005913715797166029,56
501,map_5x5_eb9bf2f286,deepseek-r1:32b,9,0.13357956998952686,0.2222222222222222,0.03591387414538133,20,5,no abstraction,role3,necessary-domain1,domain3,json,out2,0.01869421007022971,0.8928677294145634,0.0002364849263713484,56
502,map_5x5_eb9bf2f286,deepseek-r1:32b,10,0.17976745965304886,0.4,0.08589180794776248,60,5,no abstraction,gpt1,domain2,test1,text,out4,0.02564590592646882,1.4110508259035537,-0.007772313551533792,56
503,map_5x5_eb9bf2f286,deepseek-r1:32b,11,0.16324354687714795,0.2857142857142857,0.038070525715307287,60,5,no abstraction,gpt1,domain2,test1,json,out4,0.03853645031296071,inf,-0.01935742860393864,56
504,map_5x5_eb9bf2f286,deepseek-r1:70b,0,0.1420511880087309,0.2222222222222222,0.032504742679699064,20,5,no abstraction,role1,necessary-domain2,domain2,text,out2,-0.013962758190575053,-0.771371457385065,0.03209423127096319,56
505,map_5x5_eb9bf2f286,deepseek-r1:70b,1,0.14138889732872,0.20512820512820512,0.023251419132744353,20,5,no abstraction,role1,necessary-domain2,domain2,json,out2,0.028103595725482416,1.4364722883641279,-0.00996058310249022,56
506,map_5x5_eb9bf2f286,deepseek-r1:70b,2,0.145408725925901,0.2222222222222222,0.028472995471289255,20,5,no abstraction,role1,necessary-domain1,test3,text,out1,-0.0116561159864068,-0.24591948682888254,0.031589263271363,56
507,map_5x5_eb9bf2f286,deepseek-r1:70b,3,0.15735999041379373,0.25,0.034556719186431405,20,5,no abstraction,role1,necessary-domain1,test3,json,out1,0.03544939674437046,2.9476760908576316,-0.018114816037317103,56
508,map_5x5_eb9bf2f286,deepseek-r1:70b,4,0.14354900028885054,0.19047619047619047,0.031878700481655836,20,5,no abstraction,relation1,necessary-domain2,test3,text,out2,0.0364537792865719,inf,-0.01800362831602494,56
509,map_5x5_eb9bf2f286,deepseek-r1:70b,5,0.13602753502752887,0.2222222222222222,0.027058498132899834,20,5,no abstraction,relation1,necessary-domain2,test3,json,out2,-0.013463598856968493,-inf,0.03259045546076123,56
510,map_5x5_eb9bf2f286,deepseek-r1:70b,6,0.13780591797981495,0.1702127659574468,0.01808902464606705,20,5,no abstraction,relation2,necessary-domain2,performance3,text,out2,-0.01269733407845099,-0.8447989906434806,0.0328712924977853,56
511,map_5x5_eb9bf2f286,deepseek-r1:70b,7,0.1307603209929716,0.17391304347826086,0.022614657596213807,20,5,no abstraction,relation2,necessary-domain2,performance3,json,out2,-0.014571256799002437,-inf,0.033731579051486035,56
512,map_5x5_eb9bf2f286,deepseek-r1:70b,8,0.17935546467376345,0.3333333333333333,0.06580156205123354,20,5,no abstraction,role3,necessary-domain1,domain3,text,out2,0.04424286354510557,2.87963265945564,-0.02635571294419822,56
513,map_5x5_eb9bf2f286,deepseek-r1:70b,9,0.1792628030197933,0.4,0.07582132355208951,20,5,no abstraction,role3,necessary-domain1,domain3,json,out2,0.026466764295030205,inf,-0.009324757580955825,56
514,map_5x5_eb9bf2f286,deepseek-r1:70b,10,0.15572354449566675,0.20833333333333334,0.02764773146485148,60,5,no abstraction,gpt1,domain2,test1,text,out4,-0.013475782890759716,-0.195317435020289,0.03380178105973058,56
515,map_5x5_eb9bf2f286,deepseek-r1:70b,11,0.1770183504295631,0.2857142857142857,0.04685921931755883,60,5,no abstraction,gpt1,domain2,test1,json,out4,-0.01490816604523427,-inf,0.03327983349384292,56
516,map_5x5_eb9bf2f286,deepseek-r1:7b,0,0.14908135486962018,0.2857142857142857,0.04118426212574198,20,5,no abstraction,role1,necessary-domain2,domain2,text,out2,0.011322851675370385,inf,0.0007799201730697885,42
517,map_5x5_eb9bf2f286,deepseek-r1:7b,1,0.14517485875010078,0.2222222222222222,0.02305593010430906,20,5,no abstraction,role1,necessary-domain2,domain2,json,out2,-0.008500055455499181,-inf,0.02179631321912715,42
518,map_5x5_eb9bf2f286,deepseek-r1:7b,2,0.17827927228510831,0.3333333333333333,0.061201391570966886,20,5,no abstraction,role1,necessary-domain1,test3,text,out1,0.01130223267135166,2.9624823430377836,6.348677570857888e-05,42
519,map_5x5_eb9bf2f286,deepseek-r1:7b,3,0.21033371486296662,1.0,0.19926774070824005,20,5,no abstraction,role1,necessary-domain1,test3,json,out1,0.012553171465794237,0.728921444057193,8.204346138332934e-05,42
520,map_5x5_eb9bf2f286,deepseek-r1:7b,4,0.18140993607071412,0.3333333333333333,0.0776636185693119,20,5,no abstraction,relation1,necessary-domain2,test3,text,out2,0.013270575560274576,0.699691927707633,0.000568064992863022,42
521,map_5x5_eb9bf2f286,deepseek-r1:7b,5,0.16314503157090154,0.303030303030303,0.049246368899836794,20,5,no abstraction,relation1,necessary-domain2,test3,json,out2,-0.008685943723197916,-0.8321829667375846,0.02219527351950837,42
522,map_5x5_eb9bf2f286,deepseek-r1:7b,6,0.14096939132049896,0.25,0.02964168573095128,20,5,no abstraction,relation2,necessary-domain2,performance3,text,out2,-0.009573410948117526,-0.7082750611312042,0.02350196715148663,42
523,map_5x5_eb9bf2f286,deepseek-r1:7b,7,0.1537483863677195,0.22641509433962267,0.034858471542966826,20,5,no abstraction,relation2,necessary-domain2,performance3,json,out2,-0.009004959636737402,-0.45303387362577263,0.022240847271113137,42
524,map_5x5_eb9bf2f286,deepseek-r1:7b,8,0.16527450370423719,0.25,0.03636063493059469,20,5,no abstraction,role3,necessary-domain1,domain3,text,out2,0.01321557412544885,inf,0.0008888417647944592,42
525,map_5x5_eb9bf2f286,deepseek-r1:7b,9,0.1753997067288668,0.25,0.03524251106212181,20,5,no abstraction,role3,necessary-domain1,domain3,json,out2,-0.009338816804072166,23.81357210505583,0.02153287625265495,42
526,map_5x5_eb9bf2f286,deepseek-r1:7b,10,0.1877858481875036,0.3333333333333333,0.06356533920590138,60,5,no abstraction,gpt1,domain2,test1,text,out4,0.012624315250487558,2.6766810680821758,-0.00027063389855718287,42
527,map_5x5_eb9bf2f286,deepseek-r1:7b,11,0.151388722774327,0.2222222222222222,0.027407934237405923,60,5,no abstraction,gpt1,domain2,test1,json,out4,-0.009370992349253713,-1.570700121598212,0.02202339763206144,42
528,map_5x5_eb9bf2f286,deepseek-r1:8b,0,0.13498882085594568,0.1694915254237288,0.018863143718882404,20,5,no abstraction,role1,necessary-domain2,domain2,text,out2,-0.008375118755631933,-inf,0.021810817692487914,42
529,map_5x5_eb9bf2f286,deepseek-r1:8b,1,0.1956298932950961,1.0,0.1912437620875515,20,5,no abstraction,role1,necessary-domain2,domain2,json,out2,0.014077817577691311,0.09086871905144196,-0.0010395115259147884,42
530,map_5x5_eb9bf2f286,deepseek-r1:8b,2,0.13398017031163792,0.25,0.04245426762071168,20,5,no abstraction,role1,necessary-domain1,test3,text,out1,0.019297226196716706,inf,-0.007218568989681824,42
531,map_5x5_eb9bf2f286,deepseek-r1:8b,3,0.1162922072864658,0.14545454545454545,0.010142672592650143,20,5,no abstraction,role1,necessary-domain1,test3,json,out1,-0.009303262725708927,-inf,0.021807521860750842,42
532,map_5x5_eb9bf2f286,deepseek-r1:8b,4,0.12570354137815104,0.18181818181818182,0.022430245911412735,20,5,no abstraction,relation1,necessary-domain2,test3,text,out2,-0.008010431762252487,-0.42477539721322255,0.02214791802186809,42
533,map_5x5_eb9bf2f286,deepseek-r1:8b,5,0.11779546700290466,0.14285714285714285,0.010805838357573616,20,5,no abstraction,relation1,necessary-domain2,test3,json,out2,-0.009044897887441797,-1.5275983013971124,0.022106555125543007,42
534,map_5x5_eb9bf2f286,deepseek-r1:8b,6,0.12260980318561407,0.2222222222222222,0.0271988407115842,20,5,no abstraction,relation2,necessary-domain2,performance3,text,out2,-0.009280201054754664,-inf,0.021882133703856194,42
535,map_5x5_eb9bf2f286,deepseek-r1:8b,7,0.12234734585034943,0.16666666666666666,0.015046189368767978,20,5,no abstraction,relation2,necessary-domain2,performance3,json,out2,-0.008846761305180766,-0.5166229303336141,0.023265609410073974,42
536,map_5x5_eb9bf2f286,deepseek-r1:8b,8,0.14271543227488898,0.2857142857142857,0.05669812029956515,20,5,no abstraction,role3,necessary-domain1,domain3,text,out2,0.01742931661624758,inf,-0.006328526685635249,42
537,map_5x5_eb9bf2f286,deepseek-r1:8b,9,0.1331658369323404,0.2857142857142857,0.03962541934899521,20,5,no abstraction,role3,necessary-domain1,domain3,json,out2,-0.009021969463617037,0.682648204797425,0.021822993821567913,42
538,map_5x5_eb9bf2f286,deepseek-r1:8b,10,0.1516540275623662,0.25,0.04061248898644338,60,5,no abstraction,gpt1,domain2,test1,text,out4,-0.009103418489297185,-0.6645070670183818,0.021816555973556265,42
539,map_5x5_eb9bf2f286,deepseek-r1:8b,11,0.13896038616476267,0.25,0.03164331534270797,60,5,no abstraction,gpt1,domain2,test1,json,out4,-0.009043179662927706,-0.5545164894305352,0.02239726439827959,42
540,map_5x5_eb9bf2f286,llama3.1:70b,0,0.1288567322964422,0.26666666666666666,0.033588425498926086,20,5,no abstraction,role1,necessary-domain2,domain2,text,out2,0.01773591632112153,-inf,0.0024136932903811963,56
541,map_5x5_eb9bf2f286,llama3.1:70b,1,0.1343444437974286,0.2,0.027811067946267545,20,5,no abstraction,role1,necessary-domain2,domain2,json,out2,-0.013106818280759268,-inf,0.03388653598371002,56
542,map_5x5_eb9bf2f286,llama3.1:70b,2,0.12640081501727068,0.16,0.012576034956851403,20,5,no abstraction,role1,necessary-domain1,test3,text,out1,-0.012953833288380028,-inf,0.03386801575088781,56
543,map_5x5_eb9bf2f286,llama3.1:70b,3,0.13238804694687048,0.2222222222222222,0.02533359151569414,20,5,no abstraction,role1,necessary-domain1,test3,json,out1,-0.009191228770429185,inf,0.029105614698713745,56
544,map_5x5_eb9bf2f286,llama3.1:70b,4,0.15412131622870073,0.2222222222222222,0.03037220474513349,20,5,no abstraction,relation1,necessary-domain2,test3,text,out2,-0.015127958089467973,-inf,0.03311666899316363,56
545,map_5x5_eb9bf2f286,llama3.1:70b,5,0.13321954955893336,0.18181818181818182,0.01772756457918068,20,5,no abstraction,relation1,necessary-domain2,test3,json,out2,-0.014499736550663148,-inf,0.03275591382313338,56
546,map_5x5_eb9bf2f286,llama3.1:70b,6,0.13639367009229125,0.2222222222222222,0.02350025351209597,20,5,no abstraction,relation2,necessary-domain2,performance3,text,out2,-0.014137515471804656,-0.8199607107965772,0.03305040535472683,56
547,map_5x5_eb9bf2f286,llama3.1:70b,7,0.13503155100340428,0.2,0.021379371472407108,20,5,no abstraction,relation2,necessary-domain2,performance3,json,out2,-0.01384773961490104,-inf,0.03323219873720687,56
548,map_5x5_eb9bf2f286,llama3.1:70b,8,0.13440261392667505,0.16666666666666666,0.015628234118052378,20,5,no abstraction,role3,necessary-domain1,domain3,text,out2,-0.013655432625895416,-0.6667300067907602,0.03336639120110439,56
549,map_5x5_eb9bf2f286,llama3.1:70b,9,0.12630645505878677,0.14285714285714285,0.00709525833839909,20,5,no abstraction,role3,necessary-domain1,domain3,json,out2,-0.014445582103161545,-2.812990714304746,0.032953235666666664,56
550,map_5x5_eb9bf2f286,llama3.1:70b,10,0.11993111081058026,0.13333333333333333,0.005961367524314883,60,5,no abstraction,gpt1,domain2,test1,text,out4,-0.014736397046418381,-inf,0.03272772118271812,56
551,map_5x5_eb9bf2f286,llama3.1:70b,11,0.12761412538784436,0.15384615384615385,0.010889697714902915,60,5,no abstraction,gpt1,domain2,test1,json,out4,-0.013663343780097459,-0.43632883441244846,0.03244062801024738,56
552,map_5x5_eb9bf2f286,llama3.1:8b,0,0.12568924899664632,0.12765957446808512,0.0031922934687067224,20,5,no abstraction,role1,necessary-domain2,domain2,text,out2,-0.009290242405637824,-inf,0.022759116762687232,42
553,map_5x5_eb9bf2f286,llama3.1:8b,1,0.20523308744780816,1.0,0.21993588735723238,20,5,no abstraction,role1,necessary-domain2,domain2,json,out2,0.0100958958504692,1.8476142204079022,0.0002632304671264739,42
554,map_5x5_eb9bf2f286,llama3.1:8b,2,0.1394744620559827,0.2222222222222222,0.022960017474484683,20,5,no abstraction,role1,necessary-domain1,test3,text,out1,-0.008748707925043361,1.9552847634602213,0.02317783584197358,42
